review_id,equation_id,issue,source_location,machine_proposal,unresolved_question,status
REVPDF-71d7d9b22af08270,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,− ¯ω,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-8a367045281fa27c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,( ∂K,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-b0896644e938e04a,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,"∂xj, ∂F","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-49f714db69e35cff,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,∂xi,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-7d3b36d466131f75,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,= (dαK )ij.,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-edffdd9c8f74071e,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,dtgij = ¯g,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-9049fccc71ebe17e,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,( ∂,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-49f714db69e35cff,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,∂xi,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-278d771c15328a13,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,"∂t , ∂F","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-4f06e163f6d95b2b,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,∂xj,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-eefc17590ab3a8ec,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,+ ¯g,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-3524925368ec890f,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,( ∂F,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-b6b8703b4394dd1b,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,"∂xi, ∂","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-4f06e163f6d95b2b,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,∂xj,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-310b5b97b19a7073,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,= ¯g,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-8a367045281fa27c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,( ∂K,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-ed2cde227bfb7734,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,"∂xi, ∂F","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-4f06e163f6d95b2b,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,∂xj,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-eefc17590ab3a8ec,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,+ ¯g,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-8a367045281fa27c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,( ∂K,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-b0896644e938e04a,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,"∂xj, ∂F","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-49f714db69e35cff,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,∂xi,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-0715fa98c1e2fd4c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,= −2¯g,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-7c0feeaf2fc52375,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,"H, ∂ 2F","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-6a90d6658dd1e821,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,∂xi∂xj,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-ad55e45ee328116a,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,+ 2n¯g,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-974e834dfe5b9fae,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,"¯∇ψ,π νL","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-8f1fbcba0f305e75,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,( ∂ 2F,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-6a90d6658dd1e821,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,∂xi∂xj,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-d6be0b6dc96720ac,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,= −2ηmn(αH )mhnij + 2ndψ (IIij).,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-182ab983317abd60,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-b58e77da930e:page 5,"all t ∈ [0,τ ]","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
